"FECHA","LINEA","EFICIENCIA"
"19/06/2024","18","73.91"
"19/06/2024","19","95.45"
"19/06/2024","20","89.84"
"19/06/2024","28","88.41"
"19/06/2024","34","125.77"
"19/06/2024","35","123.98"
"19/06/2024","36","118.52"
"19/06/2024","37","78.57"
"19/06/2024","39","111.19"
"19/06/2024","40","76.12"
"19/06/2024","41","96.02"
"19/06/2024","48","103.8"
"19/06/2024","60","106.87"
"19/06/2024","61","70.49"
"19/06/2024","65","103.34"
"19/06/2024","70","89.91"
"19/06/2024","71","100.41"
"20/06/2024","2","82.64"
"20/06/2024","3","92.48"
"20/06/2024","4","102.55"
"20/06/2024","6","128.47"
"20/06/2024","7","134.5"
"20/06/2024","8","85.08"
"20/06/2024","10","78.49"
"20/06/2024","11","91.36"
"20/06/2024","12","90.95"
"20/06/2024","13","128.05"
"20/06/2024","18","78.08"
"20/06/2024","19","89.73"
"20/06/2024","20","84.7"
"20/06/2024","28","86.95"
"20/06/2024","34","127.02"
"20/06/2024","35","127.02"
"20/06/2024","36","123.87"
"20/06/2024","37","77.1"
"20/06/2024","39","119.92"
"20/06/2024","40","69.2"
"20/06/2024","41","95.39"
"20/06/2024","48","76.34"
"20/06/2024","60","103.61"
"20/06/2024","61","66.13"
"20/06/2024","65","114.81"
"20/06/2024","70","76.8"
"20/06/2024","71","94.46"
"21/06/2024","2","100.37"
"21/06/2024","3","115.08"
"21/06/2024","4","118.14"
"21/06/2024","5","72.37"
"21/06/2024","8","131.98"
"21/06/2024","10","100.73"
"21/06/2024","11","116.19"
"21/06/2024","12","95.8"
"21/06/2024","18","110.9"
"21/06/2024","19","122.36"
"21/06/2024","20","104.43"
"21/06/2024","28","99.7"
"21/06/2024","36","134.07"
"21/06/2024","37","95.68"
"21/06/2024","40","93.53"
"21/06/2024","41","115.79"
"21/06/2024","48","89.92"
"21/06/2024","60","123.23"
"21/06/2024","61","89.8"
"21/06/2024","70","89.98"
"21/06/2024","71","127.79"
"22/06/2024","2","117.89"
"22/06/2024","3","92.72"
"22/06/2024","4","98.3"
"22/06/2024","7","135.85"
"22/06/2024","8","105.99"
"22/06/2024","10","91.37"
"22/06/2024","11","86.07"
"22/06/2024","12","91.59"
"22/06/2024","13","134.35"
"22/06/2024","18","90.7"
"22/06/2024","19","96.49"
"22/06/2024","20","76.28"
"22/06/2024","28","86.35"
"22/06/2024","34","132.41"
"22/06/2024","35","120.84"
"22/06/2024","36","114.52"
"22/06/2024","37","83.87"
"22/06/2024","39","119.15"
"22/06/2024","40","84.22"
"22/06/2024","41","105.43"
"22/06/2024","48","73.36"
"22/06/2024","60","137.17"
"22/06/2024","61","65"
"22/06/2024","65","118.45"
"22/06/2024","70","72.39"
"22/06/2024","71","95.11"
"24/06/2024","2","116.66"
"24/06/2024","3","89.19"
"24/06/2024","4","92.65"
"24/06/2024","6","111.24"
"24/06/2024","7","121.18"
"24/06/2024","8","98.65"
"24/06/2024","10","89.43"
"24/06/2024","11","95.75"
"24/06/2024","12","100.17"
"24/06/2024","13","136.36"
"24/06/2024","18","98.88"
"24/06/2024","19","97.61"
"24/06/2024","20","72.45"
"24/06/2024","28","79.17"
"24/06/2024","34","125.33"
"24/06/2024","35","116.36"
"24/06/2024","36","111.87"
"24/06/2024","37","93.04"
"24/06/2024","39","113.61"
"24/06/2024","40","80.03"
"24/06/2024","41","107.75"
"24/06/2024","48","70.3"
"24/06/2024","60","97.47"
"24/06/2024","61","70.94"
"24/06/2024","65","88.77"
"24/06/2024","71","91.89"
"25/06/2024","2","109.02"
"25/06/2024","3","90.84"
"25/06/2024","4","94.06"
"25/06/2024","6","113.3"
"25/06/2024","7","122.16"
"25/06/2024","8","96.54"
"25/06/2024","10","90.14"
"25/06/2024","11","86.17"
"25/06/2024","12","98.11"
"25/06/2024","13","128.6"
"25/06/2024","18","91.07"
"25/06/2024","19","102.51"
"25/06/2024","20","74.68"
"25/06/2024","28","79.63"
"25/06/2024","34","123.3"
"25/06/2024","35","107.57"
"25/06/2024","36","92.37"
"25/06/2024","37","89.93"
"25/06/2024","39","103.59"
"25/06/2024","40","76.29"
"25/06/2024","41","99.42"
"25/06/2024","48","60.07"
"25/06/2024","60","101.94"
"25/06/2024","61","73.55"
"25/06/2024","65","100.18"
"25/06/2024","71","95.04"
"26/06/2024","2","108.06"
"26/06/2024","3","97.01"
"26/06/2024","4","97.74"
"26/06/2024","5","60.03"
"26/06/2024","6","111.74"
"26/06/2024","7","130.09"
"26/06/2024","8","92.8"
"26/06/2024","10","89.58"
"26/06/2024","11","89.45"
"26/06/2024","12","86.58"
"26/06/2024","13","123.77"
"26/06/2024","18","98.02"
"26/06/2024","19","98.67"
"26/06/2024","20","82.13"
"26/06/2024","28","76.83"
"26/06/2024","34","123.8"
"26/06/2024","35","123.59"
"26/06/2024","36","114.07"
"26/06/2024","37","83.68"
"26/06/2024","39","98.99"
"26/06/2024","40","81.32"
"26/06/2024","41","100.18"
"26/06/2024","48","66.15"
"26/06/2024","60","118.3"
"26/06/2024","61","78.74"
"26/06/2024","65","105.73"
"26/06/2024","71","103.92"
"27/06/2024","2","80.13"
"27/06/2024","3","96.5"
"27/06/2024","4","101.92"
"27/06/2024","5","66.95"
"27/06/2024","6","117.42"
"27/06/2024","7","128.26"
"27/06/2024","8","92.96"
"27/06/2024","10","77.08"
"27/06/2024","11","86.9"
"27/06/2024","12","91.13"
"27/06/2024","13","123.04"
"27/06/2024","18","79.06"
"27/06/2024","19","93.39"
"27/06/2024","20","76.08"
"27/06/2024","28","72.99"
"27/06/2024","34","127.23"
"27/06/2024","35","119.15"
"27/06/2024","36","107.29"
"27/06/2024","37","75.73"
"27/06/2024","39","95.32"
"27/06/2024","40","86.28"
"27/06/2024","41","101"
"27/06/2024","48","77.9"
"27/06/2024","60","137.67"
"27/06/2024","61","75.09"
"27/06/2024","65","99.73"
"27/06/2024","71","99.44"
"28/06/2024","2","90.06"
"28/06/2024","3","95.29"
"28/06/2024","4","104.93"
"28/06/2024","5","71.07"
"28/06/2024","6","118.19"
"28/06/2024","7","127.38"
"28/06/2024","8","100.3"
"28/06/2024","10","70.53"
"28/06/2024","11","96.02"
"28/06/2024","12","81.18"
"28/06/2024","13","122.29"
"28/06/2024","18","93.37"
"28/06/2024","19","98.88"
"28/06/2024","20","78.3"
"28/06/2024","28","69.64"
"28/06/2024","34","119.49"
"28/06/2024","35","103.69"
"28/06/2024","36","87.98"
"28/06/2024","37","86.61"
"28/06/2024","39","115.17"
"28/06/2024","40","89.04"
"28/06/2024","41","98.65"
"28/06/2024","48","81.29"
"28/06/2024","60","121.47"
"28/06/2024","61","81.68"
"28/06/2024","65","106.46"
"28/06/2024","71","104.25"
"29/06/2024","2","114.55"
"29/06/2024","3","95.28"
"29/06/2024","4","118.58"
"29/06/2024","5","81.91"
"29/06/2024","6","129.32"
"29/06/2024","8","104.3"
"29/06/2024","10","91.13"
"29/06/2024","11","101.31"
"29/06/2024","12","90.6"
"29/06/2024","13","124.28"
"29/06/2024","18","97.43"
"29/06/2024","19","100.95"
"29/06/2024","20","92.55"
"29/06/2024","28","76.66"
"29/06/2024","35","129.45"
"29/06/2024","36","115.9"
"29/06/2024","37","90.23"
"29/06/2024","39","135.28"
"29/06/2024","40","82.94"
"29/06/2024","41","89.27"
"29/06/2024","48","93.73"
"29/06/2024","61","90.64"
"29/06/2024","70","61.62"
"29/06/2024","71","119.35"
"30/06/2024","6","91.29"
"30/06/2024","7","80.62"
"30/06/2024","8","69.49"
"30/06/2024","18","77.08"
"30/06/2024","41","61.84"
"30/06/2024","60","106.27"
"30/06/2024","61","78.66"
"30/06/2024","70","60.12"
"30/06/2024","71","102.32"
"01/07/2024","2","82.18"
"01/07/2024","3","79.34"
"01/07/2024","4","92.85"
"01/07/2024","5","60.41"
"01/07/2024","6","101.13"
"01/07/2024","7","103.35"
"01/07/2024","8","86.56"
"01/07/2024","10","65.64"
"01/07/2024","11","101.11"
"01/07/2024","12","85.89"
"01/07/2024","13","105.93"
"01/07/2024","18","67.35"
"01/07/2024","19","86.57"
"01/07/2024","20","65.61"
"01/07/2024","28","62.46"
"01/07/2024","34","120.09"
"01/07/2024","35","102.74"
"01/07/2024","36","108.88"
"01/07/2024","37","71.42"
"01/07/2024","39","93.2"
"01/07/2024","40","67.96"
"01/07/2024","41","82.79"
"01/07/2024","48","87.66"
"01/07/2024","60","83.76"
"01/07/2024","61","84.74"
"01/07/2024","65","105.3"
"01/07/2024","70","62.68"
"01/07/2024","71","105.04"
"02/07/2024","2","90.59"
"02/07/2024","3","92.13"
"02/07/2024","4","86.3"
"02/07/2024","6","109.48"
"02/07/2024","7","113.93"
"02/07/2024","8","94.13"
"02/07/2024","10","81.8"
"02/07/2024","11","97.73"
"02/07/2024","12","102.46"
"02/07/2024","13","117.75"
"02/07/2024","18","75.14"
"02/07/2024","19","85.84"
"02/07/2024","20","82.02"
"02/07/2024","28","68.24"
"02/07/2024","34","116.5"
"02/07/2024","35","117.26"
"02/07/2024","36","111.79"
"02/07/2024","37","64.81"
"02/07/2024","39","91.75"
"02/07/2024","40","79.8"
"02/07/2024","41","81.47"
"02/07/2024","48","107.27"
"02/07/2024","60","105.86"
"02/07/2024","61","78.16"
"02/07/2024","65","102.13"
"02/07/2024","70","72.13"
"02/07/2024","71","119.77"
"03/07/2024","2","83.97"
"03/07/2024","3","93.22"
"03/07/2024","4","93.66"
"03/07/2024","6","123.25"
"03/07/2024","7","113.49"
"03/07/2024","8","92.05"
"03/07/2024","10","78.29"
"03/07/2024","11","97.56"
"03/07/2024","12","81.74"
"03/07/2024","13","120.94"
"03/07/2024","18","70.44"
"03/07/2024","19","75.9"
"03/07/2024","20","77.86"
"03/07/2024","28","74.11"
"03/07/2024","34","124.2"
"03/07/2024","35","124.86"
"03/07/2024","36","110.63"
"03/07/2024","37","70.46"
"03/07/2024","39","96.98"
"03/07/2024","40","74.65"
"03/07/2024","41","88.41"
"03/07/2024","48","95.58"
"03/07/2024","60","84.37"
"03/07/2024","61","69"
"03/07/2024","65","93.25"
"03/07/2024","70","69.59"
"03/07/2024","71","96.1"
"04/07/2024","2","92.8"
"04/07/2024","3","100.24"
"04/07/2024","4","98.51"
"04/07/2024","5","60.54"
"04/07/2024","6","128"
"04/07/2024","7","120.27"
"04/07/2024","8","94.28"
"04/07/2024","10","97.13"
"04/07/2024","11","90.38"
"04/07/2024","12","101.22"
"04/07/2024","13","133.7"
"04/07/2024","18","88.2"
"04/07/2024","19","87.24"
"04/07/2024","20","84.34"
"04/07/2024","28","78.52"
"04/07/2024","34","121.74"
"04/07/2024","35","120.88"
"04/07/2024","36","105.38"
"04/07/2024","37","74.2"
"04/07/2024","39","86.41"
"04/07/2024","40","92.16"
"04/07/2024","41","100.91"
"04/07/2024","48","110.77"
"04/07/2024","60","127.73"
"04/07/2024","61","77.67"
"04/07/2024","65","104.9"
"04/07/2024","70","82.74"
"04/07/2024","71","95.87"
"05/07/2024","2","102.18"
"05/07/2024","3","95.38"
"05/07/2024","4","110.34"
"05/07/2024","5","63.78"
"05/07/2024","6","125.41"
"05/07/2024","7","108.78"
"05/07/2024","8","94.49"
"05/07/2024","10","100.52"
"05/07/2024","11","99.27"
"05/07/2024","12","102.73"
"05/07/2024","13","135.85"
"05/07/2024","18","90.54"
"05/07/2024","19","90.59"
"05/07/2024","20","88.88"
"05/07/2024","28","76.16"
"05/07/2024","34","127.66"
"05/07/2024","35","126.08"
"05/07/2024","36","100.54"
"05/07/2024","37","79.33"
"05/07/2024","39","92.55"
"05/07/2024","40","88.51"
"05/07/2024","41","105.45"
"05/07/2024","48","105.67"
"05/07/2024","60","121.68"
"05/07/2024","61","87.72"
"05/07/2024","65","99.17"
"05/07/2024","70","72.82"
"05/07/2024","71","94.9"
"06/07/2024","2","90.35"
"06/07/2024","3","95.72"
"06/07/2024","4","93.51"
"06/07/2024","6","125.87"
"06/07/2024","7","107.63"
"06/07/2024","8","96.88"
"06/07/2024","10","95.01"
"06/07/2024","11","90.52"
"06/07/2024","12","93.11"
"06/07/2024","13","132.58"
"06/07/2024","18","97.17"
"06/07/2024","19","82.5"
"06/07/2024","20","80.91"
"06/07/2024","28","70.14"
"06/07/2024","34","117.59"
"06/07/2024","35","119.19"
"06/07/2024","36","93.8"
"06/07/2024","37","81.77"
"06/07/2024","39","86.28"
"06/07/2024","40","87.17"
"06/07/2024","41","121.59"
"06/07/2024","48","116.83"
"06/07/2024","60","115.61"
"06/07/2024","61","86.78"
"06/07/2024","65","103.4"
"06/07/2024","70","67.99"
"06/07/2024","71","105.04"
"08/07/2024","2","137.86"
"08/07/2024","3","111.8"
"08/07/2024","5","89.53"
"08/07/2024","8","124.08"
"08/07/2024","10","138.03"
"08/07/2024","11","121.08"
"08/07/2024","18","113.84"
"08/07/2024","19","115.45"
"08/07/2024","20","93.32"
"08/07/2024","28","79.01"
"08/07/2024","35","138.19"
"08/07/2024","36","113.95"
"08/07/2024","37","112.24"
"08/07/2024","39","134.96"
"08/07/2024","40","127.4"
"08/07/2024","48","125.6"
"08/07/2024","60","129.89"
"08/07/2024","61","111.77"
"08/07/2024","65","122.85"
"08/07/2024","70","96.32"
"08/07/2024","71","125.22"
"09/07/2024","2","103.98"
"09/07/2024","3","85.74"
"09/07/2024","4","107.82"
"09/07/2024","5","69.27"
"09/07/2024","6","135.44"
"09/07/2024","7","115.42"
"09/07/2024","8","109.11"
"09/07/2024","10","99.63"
"09/07/2024","11","102.35"
"09/07/2024","12","102.34"
"09/07/2024","13","121.95"
"09/07/2024","18","91.44"
"09/07/2024","19","94.97"
"09/07/2024","20","80.24"
"09/07/2024","28","66.65"
"09/07/2024","34","124.85"
"09/07/2024","35","117.09"
"09/07/2024","36","97.72"
"09/07/2024","37","94.47"
"09/07/2024","39","107.39"
"09/07/2024","40","92.81"
"09/07/2024","41","111.91"
"09/07/2024","48","103.75"
"09/07/2024","60","116.78"
"09/07/2024","61","85.51"
"09/07/2024","65","95.37"
"09/07/2024","70","80.52"
"09/07/2024","71","106.68"
"10/07/2024","2","97.4"
"10/07/2024","3","88.68"
"10/07/2024","4","111.49"
"10/07/2024","5","70.56"
"10/07/2024","6","121.29"
"10/07/2024","7","120.08"
"10/07/2024","8","100.26"
"10/07/2024","10","99.56"
"10/07/2024","11","100.77"
"10/07/2024","12","118.41"
"10/07/2024","13","117.9"
"10/07/2024","18","90.38"
"10/07/2024","19","89.67"
"10/07/2024","20","75.69"
"10/07/2024","28","66.25"
"10/07/2024","34","132.65"
"10/07/2024","35","122.68"
"10/07/2024","36","97.43"
"10/07/2024","37","92.95"
"10/07/2024","39","105.99"
"10/07/2024","40","86.51"
"10/07/2024","41","109.9"
"10/07/2024","48","93.14"
"10/07/2024","60","119.96"
"10/07/2024","61","81.17"
"10/07/2024","65","86.82"
"10/07/2024","70","84.56"
"10/07/2024","71","99.77"
"11/07/2024","2","92.92"
"11/07/2024","3","89.37"
"11/07/2024","4","111.23"
"11/07/2024","5","66.52"
"11/07/2024","6","129.89"
"11/07/2024","7","115.43"
"11/07/2024","8","105.17"
"11/07/2024","10","98.67"
"11/07/2024","11","89.26"
"11/07/2024","12","113.62"
"11/07/2024","13","134.19"
"11/07/2024","18","86.61"
"11/07/2024","19","86.12"
"11/07/2024","20","81.77"
"11/07/2024","28","68.79"
"11/07/2024","34","123.25"
"11/07/2024","35","122.56"
"11/07/2024","36","94.64"
"11/07/2024","37","91.99"
"11/07/2024","39","104.76"
"11/07/2024","40","91.49"
"11/07/2024","41","108.59"
"11/07/2024","48","99.92"
"11/07/2024","60","119.21"
"11/07/2024","61","82.33"
"11/07/2024","65","90.3"
"11/07/2024","70","87.04"
"11/07/2024","71","108.02"
"12/07/2024","2","112.68"
"12/07/2024","3","92.3"
"12/07/2024","4","121.12"
"12/07/2024","5","61.56"
"12/07/2024","6","132.96"
"12/07/2024","7","115.6"
"12/07/2024","8","101.26"
"12/07/2024","10","89.36"
"12/07/2024","11","86.93"
"12/07/2024","12","105.12"
"12/07/2024","13","129.8"
"12/07/2024","18","89.84"
"12/07/2024","19","90.07"
"12/07/2024","20","88.56"
"12/07/2024","28","71.24"
"12/07/2024","34","129.38"
"12/07/2024","35","134.99"
"12/07/2024","36","107.65"
"12/07/2024","37","98.75"
"12/07/2024","39","107.27"
"12/07/2024","40","98.12"
"12/07/2024","41","112.63"
"12/07/2024","48","100.85"
"12/07/2024","60","128.74"
"12/07/2024","61","82.06"
"12/07/2024","65","91.3"
"12/07/2024","70","88.06"
"12/07/2024","71","111.19"
"13/07/2024","2","89.78"
"13/07/2024","3","94.27"
"13/07/2024","4","125.27"
"13/07/2024","6","112.4"
"13/07/2024","7","120.98"
"13/07/2024","8","120.09"
"13/07/2024","10","74"
"13/07/2024","11","74.35"
"13/07/2024","12","88.54"
"13/07/2024","13","123.17"
"13/07/2024","18","81.22"
"13/07/2024","19","87.7"
"13/07/2024","20","89.53"
"13/07/2024","28","74.49"
"13/07/2024","34","115.36"
"13/07/2024","35","124.88"
"13/07/2024","36","114.21"
"13/07/2024","37","90.28"
"13/07/2024","39","104.72"
"13/07/2024","40","96.59"
"13/07/2024","41","107.7"
"13/07/2024","48","96.96"
"13/07/2024","61","85.97"
"13/07/2024","65","95.11"
"13/07/2024","70","97.17"
"13/07/2024","71","95.14"
"15/07/2024","2","91.15"
"15/07/2024","3","72.91"
"15/07/2024","4","117.89"
"15/07/2024","5","66.75"
"15/07/2024","6","92.63"
"15/07/2024","7","120.53"
"15/07/2024","8","111.55"
"15/07/2024","10","75.92"
"15/07/2024","12","86.44"
"15/07/2024","13","119.07"
"15/07/2024","18","81.14"
"15/07/2024","19","95.82"
"15/07/2024","20","93.79"
"15/07/2024","28","74.55"
"15/07/2024","35","130.66"
"15/07/2024","36","114.41"
"15/07/2024","37","89.85"
"15/07/2024","39","110.75"
"15/07/2024","40","88.89"
"15/07/2024","41","105.2"
"15/07/2024","48","97.32"
"15/07/2024","60","125.48"
"15/07/2024","61","81.12"
"15/07/2024","65","68.1"
"15/07/2024","70","113.75"
"15/07/2024","71","103.76"
"16/07/2024","2","102.94"
"16/07/2024","3","82.45"
"16/07/2024","4","113.09"
"16/07/2024","5","60.02"
"16/07/2024","6","105.56"
"16/07/2024","7","120.93"
"16/07/2024","8","104.55"
"16/07/2024","10","98.7"
"16/07/2024","12","86.71"
"16/07/2024","13","107.92"
"16/07/2024","18","79.87"
"16/07/2024","19","89"
"16/07/2024","20","83.05"
"16/07/2024","28","69.43"
"16/07/2024","34","117.45"
"16/07/2024","35","116.43"
"16/07/2024","36","114.92"
"16/07/2024","37","88.38"
"16/07/2024","39","104.19"
"16/07/2024","40","79.89"
"16/07/2024","41","106.64"
"16/07/2024","48","92.92"
"16/07/2024","60","135.26"
"16/07/2024","61","81.66"
"16/07/2024","65","73.9"
"16/07/2024","70","112.78"
"16/07/2024","71","103.12"
"17/07/2024","2","106.76"
"17/07/2024","3","88.24"
"17/07/2024","4","111.9"
"17/07/2024","5","66.1"
"17/07/2024","6","113.69"
"17/07/2024","7","134.08"
"17/07/2024","8","114.07"
"17/07/2024","10","93.51"
"17/07/2024","11","74.08"
"17/07/2024","12","101.98"
"17/07/2024","13","103.46"
"17/07/2024","18","86.27"
"17/07/2024","19","83.08"
"17/07/2024","20","89.12"
"17/07/2024","28","71.58"
"17/07/2024","34","123.02"
"17/07/2024","35","119.34"
"17/07/2024","36","109.09"
"17/07/2024","37","85.82"
"17/07/2024","39","101.96"
"17/07/2024","40","83.13"
"17/07/2024","41","108.58"
"17/07/2024","48","96.03"
"17/07/2024","60","121.52"
"17/07/2024","61","78.85"
"17/07/2024","65","60.73"
"17/07/2024","70","114.52"
"17/07/2024","71","102.2"
"18/07/2024","2","104.2"
"18/07/2024","3","73.09"
"18/07/2024","4","111.5"
"18/07/2024","5","60.01"
"18/07/2024","6","113.65"
"18/07/2024","7","115.98"
"18/07/2024","8","108.88"
"18/07/2024","10","102.42"
"18/07/2024","11","63.87"
"18/07/2024","12","94.38"
"18/07/2024","13","91.7"
"18/07/2024","18","75.53"
"18/07/2024","19","81.96"
"18/07/2024","20","82.77"
"18/07/2024","28","71.14"
"18/07/2024","34","116.87"
"18/07/2024","35","115"
"18/07/2024","36","107.59"
"18/07/2024","37","87.63"
"18/07/2024","39","105.06"
"18/07/2024","40","83.89"
"18/07/2024","41","110.84"
"18/07/2024","48","93.04"
"18/07/2024","61","74.12"
"18/07/2024","65","61.1"
"18/07/2024","70","115.98"
"18/07/2024","71","102.01"
"19/07/2024","2","93.45"
"19/07/2024","3","85.08"
"19/07/2024","4","92.53"
"19/07/2024","6","125.68"
"19/07/2024","7","101.14"
"19/07/2024","8","116.36"
"19/07/2024","10","108.7"
"19/07/2024","11","63.27"
"19/07/2024","12","92.86"
"19/07/2024","13","81.33"
"19/07/2024","18","67.19"
"19/07/2024","19","79.83"
"19/07/2024","20","84.31"
"19/07/2024","28","71.11"
"19/07/2024","34","116.81"
"19/07/2024","35","117.38"
"19/07/2024","36","105.37"
"19/07/2024","37","85.66"
"19/07/2024","39","104.71"
"19/07/2024","40","83.93"
"19/07/2024","41","110.65"
"19/07/2024","48","87.39"
"19/07/2024","61","76.61"
"19/07/2024","65","61.06"
"19/07/2024","70","113.62"
"19/07/2024","71","104.05"
"20/07/2024","2","111.05"
"20/07/2024","3","99.7"
"20/07/2024","4","100.79"
"20/07/2024","7","119.98"
"20/07/2024","10","125.28"
"20/07/2024","11","85.73"
"20/07/2024","12","121.68"
"20/07/2024","13","99.41"
"20/07/2024","18","96.64"
"20/07/2024","19","123"
"20/07/2024","20","108.71"
"20/07/2024","28","94.47"
"20/07/2024","34","133.9"
"20/07/2024","35","138.38"
"20/07/2024","36","122.69"
"20/07/2024","37","112.46"
"20/07/2024","40","109.57"
"20/07/2024","48","126.28"
"20/07/2024","61","93.58"
"20/07/2024","65","86.57"
"20/07/2024","71","119.32"
"22/07/2024","2","99.89"
"22/07/2024","3","74.08"
"22/07/2024","4","71.24"
"22/07/2024","5","75.85"
"22/07/2024","6","114.49"
"22/07/2024","7","116.6"
"22/07/2024","8","101.88"
"22/07/2024","10","110.14"
"22/07/2024","11","74.89"
"22/07/2024","12","112.18"
"22/07/2024","13","86.32"
"22/07/2024","18","80.95"
"22/07/2024","19","111.74"
"22/07/2024","20","90.9"
"22/07/2024","28","80.54"
"22/07/2024","34","120.75"
"22/07/2024","35","119.46"
"22/07/2024","36","110.88"
"22/07/2024","37","93.18"
"22/07/2024","39","112.68"
"22/07/2024","40","84.44"
"22/07/2024","41","117.41"
"22/07/2024","48","107.66"
"22/07/2024","60","111.92"
"22/07/2024","61","79.48"
"22/07/2024","65","73.41"
"22/07/2024","70","125.63"
"22/07/2024","71","94.87"
"23/07/2024","2","106.96"
"23/07/2024","3","100.37"
"23/07/2024","4","97.98"
"23/07/2024","5","63.42"
"23/07/2024","6","117.67"
"23/07/2024","7","109.39"
"23/07/2024","8","108.47"
"23/07/2024","10","119.72"
"23/07/2024","11","67.29"
"23/07/2024","12","130.65"
"23/07/2024","13","93.89"
"23/07/2024","18","90.46"
"23/07/2024","19","111.34"
"23/07/2024","20","103.82"
"23/07/2024","28","85.43"
"23/07/2024","34","121.4"
"23/07/2024","35","134.83"
"23/07/2024","36","133.66"
"23/07/2024","37","94.33"
"23/07/2024","39","128.44"
"23/07/2024","40","95.49"
"23/07/2024","41","110.67"
"23/07/2024","48","98.34"
"23/07/2024","60","116.66"
"23/07/2024","61","85.89"
"23/07/2024","65","74.73"
"23/07/2024","70","131.9"
"23/07/2024","71","102.61"
"24/07/2024","2","107.4"
"24/07/2024","3","98.7"
"24/07/2024","4","94.62"
"24/07/2024","6","115.07"
"24/07/2024","7","102.84"
"24/07/2024","8","95.72"
"24/07/2024","10","116.96"
"24/07/2024","11","66.81"
"24/07/2024","12","82.61"
"24/07/2024","13","95.53"
"24/07/2024","18","83.94"
"24/07/2024","19","102.73"
"24/07/2024","20","94.12"
"24/07/2024","28","84.86"
"24/07/2024","34","115.49"
"24/07/2024","35","105.55"
"24/07/2024","36","100.82"
"24/07/2024","37","88.86"
"24/07/2024","39","115.69"
"24/07/2024","40","82.75"
"24/07/2024","41","105.25"
"24/07/2024","48","99.61"
"24/07/2024","60","125.76"
"24/07/2024","61","85.07"
"24/07/2024","65","65.2"
"24/07/2024","70","111.61"
"24/07/2024","71","100.86"
"25/07/2024","2","93.71"
"25/07/2024","3","75"
"25/07/2024","4","99.77"
"25/07/2024","5","61.26"
"25/07/2024","6","120.98"
"25/07/2024","7","108.5"
"25/07/2024","8","103.36"
"25/07/2024","10","110.83"
"25/07/2024","11","72.22"
"25/07/2024","12","79.05"
"25/07/2024","13","100.33"
"25/07/2024","18","85.68"
"25/07/2024","19","108.83"
"25/07/2024","20","96.35"
"25/07/2024","28","83.34"
"25/07/2024","34","128.3"
"25/07/2024","35","111.19"
"25/07/2024","36","108.92"
"25/07/2024","37","93.24"
"25/07/2024","39","119.2"
"25/07/2024","40","77.53"
"25/07/2024","41","99.96"
"25/07/2024","48","106.55"
"25/07/2024","60","134.09"
"25/07/2024","61","88.81"
"25/07/2024","65","61.34"
"25/07/2024","70","115.65"
"25/07/2024","71","104.08"
"26/07/2024","2","73.36"
"26/07/2024","3","66.42"
"26/07/2024","4","97.68"
"26/07/2024","5","70.1"
"26/07/2024","6","122.13"
"26/07/2024","7","116.1"
"26/07/2024","8","103.88"
"26/07/2024","10","121.17"
"26/07/2024","11","66.29"
"26/07/2024","12","92.84"
"26/07/2024","13","105.38"
"26/07/2024","18","84.22"
"26/07/2024","19","106.04"
"26/07/2024","20","98.46"
"26/07/2024","28","79.29"
"26/07/2024","34","123.12"
"26/07/2024","35","103.81"
"26/07/2024","36","109.65"
"26/07/2024","37","90.5"
"26/07/2024","39","118.6"
"26/07/2024","40","77.06"
"26/07/2024","41","114.7"
"26/07/2024","48","94.9"
"26/07/2024","60","139.25"
"26/07/2024","61","100.02"
"26/07/2024","65","70.9"
"26/07/2024","70","116.7"
"26/07/2024","71","94.46"
"27/07/2024","2","68.82"
"27/07/2024","3","63.45"
"27/07/2024","4","103.22"
"27/07/2024","5","77.58"
"27/07/2024","6","117.23"
"27/07/2024","7","109.36"
"27/07/2024","8","88.19"
"27/07/2024","10","98.2"
"27/07/2024","11","72.59"
"27/07/2024","12","86.3"
"27/07/2024","13","112.99"
"27/07/2024","18","93.73"
"27/07/2024","19","104.25"
"27/07/2024","20","97.94"
"27/07/2024","28","86.4"
"27/07/2024","34","120.89"
"27/07/2024","35","113.61"
"27/07/2024","36","106.11"
"27/07/2024","37","89.81"
"27/07/2024","39","124.09"
"27/07/2024","40","77.8"
"27/07/2024","41","126.03"
"27/07/2024","48","80.49"
"27/07/2024","60","121.5"
"27/07/2024","61","93.16"
"27/07/2024","65","71.82"
"27/07/2024","70","114.44"
"27/07/2024","71","90.68"
"30/07/2024","2","77.6"
"30/07/2024","3","60.67"
"30/07/2024","4","106.61"
"30/07/2024","5","74.77"
"30/07/2024","6","115.1"
"30/07/2024","7","114.92"
"30/07/2024","8","91.66"
"30/07/2024","10","111.19"
"30/07/2024","11","66.33"
"30/07/2024","12","60.74"
"30/07/2024","13","103.1"
"30/07/2024","18","88.78"
"30/07/2024","19","92.34"
"30/07/2024","20","81.11"
"30/07/2024","28","93.39"
"30/07/2024","34","112.26"
"30/07/2024","35","120.46"
"30/07/2024","36","102.25"
"30/07/2024","37","96.09"
"30/07/2024","39","117.59"
"30/07/2024","40","85.54"
"30/07/2024","41","93.32"
"30/07/2024","48","87.27"
"30/07/2024","60","126.63"
"30/07/2024","61","89.36"
"30/07/2024","65","68.1"
"30/07/2024","70","99.09"
"30/07/2024","71","91.91"
"31/07/2024","2","70.68"
"31/07/2024","3","67.73"
