"FECHA","LINEA","TCODICLIE","PRENDAS"
"03/02/2024","10","266","476"
"03/02/2024","36","234","160"
"03/02/2024","37","4003","700"
"03/02/2024","44","2","619"
"03/02/2024","45","266","43"
"05/02/2024","65","2","735"
"05/02/2024","18","4003","321"
"05/02/2024","2","2","224"
"05/02/2024","37","4003","320"
"05/02/2024","35","2","572"
"05/02/2024","4","2","90"
"05/02/2024","10","266","83"
"05/02/2024","70","2","463"
"05/02/2024","98","234","182"
"05/02/2024","98","2","494"
"05/02/2024","36","234","88"
"05/02/2024","19","1","405"
"05/02/2024","36","2","646"
"05/02/2024","20","2","126"
"05/02/2024","8","1","287"
"05/02/2024","34","2","617"
"05/02/2024","41","1","347"
"05/02/2024","45","266","324"
"05/02/2024","13","266","270"
"05/02/2024","39","266","318"
"05/02/2024","28","4003","370"
"05/02/2024","2","266","70"
"05/02/2024","48","1","165"
"05/02/2024","11","2","228"
"05/02/2024","44","266","161"
"05/02/2024","39","2","562"
"05/02/2024","3","266","190"
"05/02/2024","71","2","77"
"05/02/2024","27","266","307"
"05/02/2024","61","2","461"
"05/02/2024","7","2","955"
"05/02/2024","16","266","461"
"05/02/2024","44","2","214"
"05/02/2024","6","2","560"
"06/02/2024","44","266","661"
"06/02/2024","4","2","14"
"06/02/2024","65","2","486"
"06/02/2024","70","2","489"
"06/02/2024","45","266","193"
"06/02/2024","20","1","149"
"06/02/2024","37","4003","543"
"06/02/2024","7","2","835"
"06/02/2024","39","2","408"
"06/02/2024","34","2","433"
"06/02/2024","8","1","355"
"06/02/2024","27","266","469"
"06/02/2024","16","266","351"
"06/02/2024","19","1","378"
"06/02/2024","18","4003","573"
"06/02/2024","98","2","356"
"06/02/2024","11","2","676"
"06/02/2024","2","266","20"
"06/02/2024","35","2","231"
"06/02/2024","20","2","271"
"06/02/2024","36","2","621"
"06/02/2024","48","1","322"
"06/02/2024","4","2023","169"
"06/02/2024","28","4003","706"
"06/02/2024","98","234","791"
"06/02/2024","3","266","230"
"06/02/2024","2","2","543"
"06/02/2024","71","2","298"
"06/02/2024","61","2","689"
"06/02/2024","6","2","479"
"06/02/2024","40","2","103"
"06/02/2024","10","266","396"
"06/02/2024","39","266","34"
"06/02/2024","13","266","203"
"06/02/2024","41","1","440"
"06/02/2024","12","266","50"
"07/02/2024","2","2","643"
"07/02/2024","3","266","50"
"07/02/2024","12","266","327"
"07/02/2024","3","2","61"
"07/02/2024","48","1","422"
"07/02/2024","4","2023","84"
"07/02/2024","19","2","46"
"07/02/2024","39","2","734"
"07/02/2024","28","4003","211"
"07/02/2024","65","2","597"
"07/02/2024","98","2","748"
"07/02/2024","70","2","617"
"07/02/2024","20","1","595"
"07/02/2024","27","266","533"
"07/02/2024","44","266","891"
"07/02/2024","20","2","100"
"07/02/2024","40","2","26"
"07/02/2024","36","2","1161"
"07/02/2024","6","2","480"
"07/02/2024","71","2","352"
"07/02/2024","13","266","180"
"07/02/2024","61","2","241"
"07/02/2024","35","2","876"
"07/02/2024","16","266","424"
"07/02/2024","7","2","738"
"07/02/2024","8","1","201"
"07/02/2024","41","1","348"
"07/02/2024","19","1","511"
"07/02/2024","34","2","996"
"07/02/2024","37","4003","578"
"07/02/2024","10","266","205"
"07/02/2024","98","234","269"
"07/02/2024","36","234","73"
"07/02/2024","45","266","320"
"07/02/2024","37","2","317"
"07/02/2024","37","1","42"
"07/02/2024","18","4003","751"
"07/02/2024","4","2","346"
"07/02/2024","11","2","644"
"08/02/2024","19","2","239"
"08/02/2024","16","266","435"
"08/02/2024","70","2","474"
"08/02/2024","39","2","765"
"08/02/2024","37","2","40"
"08/02/2024","34","2","1384"
"08/02/2024","98","234","120"
"08/02/2024","6","2","487"
"08/02/2024","44","266","514"
"08/02/2024","13","266","277"
"08/02/2024","35","2","989"
"08/02/2024","28","1","118"
"08/02/2024","3","266","903"
"08/02/2024","27","266","319"
"08/02/2024","7","2","728"
"08/02/2024","40","2","203"
"08/02/2024","4","2","431"
"08/02/2024","2","2","468"
"08/02/2024","20","1","198"
"08/02/2024","71","2","141"
"08/02/2024","19","1","491"
"08/02/2024","65","2","950"
"08/02/2024","12","266","806"
"08/02/2024","41","1","413"
"08/02/2024","11","2","286"
"08/02/2024","37","1","402"
"08/02/2024","10","266","275"
"08/02/2024","20","2","402"
"08/02/2024","98","2","854"
"08/02/2024","10","2","11"
"08/02/2024","61","2","668"
"08/02/2024","36","2","1003"
"08/02/2024","8","1","204"
"08/02/2024","7","234","18"
"08/02/2024","45","266","194"
"08/02/2024","48","1","485"
"09/02/2024","28","1","142"
"09/02/2024","4","266","113"
"09/02/2024","37","1","456"
"09/02/2024","36","2","1306"
"09/02/2024","10","266","337"
"09/02/2024","19","2","77"
"09/02/2024","34","2","1099"
"09/02/2024","98","234","89"
"09/02/2024","7","2","1526"
"09/02/2024","65","2","339"
"09/02/2024","6","2","643"
"09/02/2024","41","1","452"
"09/02/2024","70","2","238"
"09/02/2024","16","266","288"
"09/02/2024","39","2","899"
"09/02/2024","13","2","249"
"09/02/2024","27","266","397"
"09/02/2024","45","266","109"
"09/02/2024","61","2","304"
"09/02/2024","11","2","475"
"09/02/2024","19","1","558"
"09/02/2024","20","2","402"
"09/02/2024","13","266","86"
"09/02/2024","44","266","508"
"09/02/2024","10","2","8"
"09/02/2024","71","2","232"
"09/02/2024","4","2023","120"
"09/02/2024","98","2","833"
"09/02/2024","48","266","56"
"09/02/2024","35","2","1746"
"09/02/2024","37","2","32"
"09/02/2024","3","266","338"
"09/02/2024","8","1","413"
"09/02/2024","48","1","64"
"09/02/2024","4","2","151"
"10/02/2024","37","1","257"
"10/02/2024","20","1","9"
"10/02/2024","40","2","72"
"10/02/2024","37","2","73"
"10/02/2024","13","2","34"
"10/02/2024","11","2","307"
"10/02/2024","39","2","556"
"10/02/2024","10","266","669"
"10/02/2024","12","266","435"
"10/02/2024","12","2","307"
"10/02/2024","71","2","133"
"10/02/2024","20","2","240"
"10/02/2024","35","2","1249"
"10/02/2024","13","266","210"
"10/02/2024","3","266","815"
"10/02/2024","34","2","731"
"10/02/2024","6","2","175"
"10/02/2024","2","266","21"
"10/02/2024","19","1","312"
"10/02/2024","16","266","390"
"10/02/2024","27","266","258"
"10/02/2024","7","2","846"
"10/02/2024","61","2","82"
"10/02/2024","19","2","61"
"10/02/2024","98","2","1571"
"10/02/2024","4","266","451"
"10/02/2024","8","1","186"
"10/02/2024","41","1","232"
"10/02/2024","98","234","642"
"10/02/2024","48","1","51"
"10/02/2024","18","2","37"
"10/02/2024","36","2","1494"
"10/02/2024","70","2","304"
"10/02/2024","65","2","187"
"10/02/2024","48","266","213"
"10/02/2024","44","266","782"
"10/02/2024","28","1","64"
"10/02/2024","2","2","232"
"12/02/2024","34","2","700"
"12/02/2024","35","2","372"
"12/02/2024","19","2","346"
"12/02/2024","65","2","149"
"12/02/2024","39","2","582"
"12/02/2024","13","2","72"
"12/02/2024","13","266","95"
"12/02/2024","98","2","76"
"12/02/2024","19","1","47"
"12/02/2024","61","2","13"
"12/02/2024","8","1","103"
"12/02/2024","28","2","220"
"12/02/2024","36","2","1526"
"12/02/2024","40","2","231"
"12/02/2024","20","2","268"
"12/02/2024","18","2","74"
"12/02/2024","37","2","51"
"12/02/2024","10","266","13"
"12/02/2024","48","1","203"
"12/02/2024","70","2","53"
"12/02/2024","6","2","79"
"12/02/2024","28","1","75"
"12/02/2024","48","266","187"
"12/02/2024","2","2","74"
"12/02/2024","4","266","135"
"12/02/2024","11","2","50"
"12/02/2024","37","1","419"
"13/02/2024","70","2","955"
"13/02/2024","6","2","249"
"13/02/2024","12","2","720"
"13/02/2024","37","1","323"
"13/02/2024","11","2","470"
"13/02/2024","18","2","361"
"13/02/2024","7","2","1593"
"13/02/2024","28","2","192"
"13/02/2024","20","1","39"
"13/02/2024","2","2","636"
"13/02/2024","35","2","569"
"13/02/2024","71","2","208"
"13/02/2024","44","266","1024"
"13/02/2024","16","266","723"
"13/02/2024","41","1","794"
"13/02/2024","34","2","672"
"13/02/2024","48","266","1524"
"13/02/2024","10","2","372"
"13/02/2024","65","2","504"
"13/02/2024","61","234","87"
"13/02/2024","40","266","64"
"13/02/2024","36","2","1878"
"13/02/2024","98","2","2004"
"13/02/2024","8","1","906"
"13/02/2024","61","2","81"
"13/02/2024","13","266","173"
"13/02/2024","4","266","1058"
"13/02/2024","13","2","156"
"13/02/2024","4","2023","403"
"13/02/2024","20","2","131"
"13/02/2024","40","2","279"
"13/02/2024","39","2","481"
"13/02/2024","11","266","166"
"13/02/2024","48","1","108"
"13/02/2024","98","234","577"
"14/02/2024","4","266","545"
"14/02/2024","20","1","472"
"14/02/2024","35","2","667"
"14/02/2024","7","234","16"
"14/02/2024","11","2","263"
"14/02/2024","4","2023","96"
"14/02/2024","36","2","1513"
"14/02/2024","10","2","431"
"14/02/2024","39","2","1262"
"14/02/2024","48","266","312"
"14/02/2024","18","2","707"
"14/02/2024","13","2","90"
"14/02/2024","6","2","23"
"14/02/2024","7","2","1088"
"14/02/2024","41","1","554"
"14/02/2024","16","266","474"
"14/02/2024","98","234","48"
"14/02/2024","70","2","499"
"14/02/2024","65","2","723"
"14/02/2024","40","266","483"
"14/02/2024","44","266","723"
"14/02/2024","11","266","621"
"14/02/2024","13","266","107"
"14/02/2024","37","1","92"
"14/02/2024","37","2","49"
"14/02/2024","10","266","69"
"14/02/2024","20","2","248"
"14/02/2024","28","2","268"
"14/02/2024","6","266","111"
"14/02/2024","4","2","36"
"14/02/2024","3","266","376"
"14/02/2024","98","2","1054"
"14/02/2024","39","266","70"
"14/02/2024","2","266","339"
"14/02/2024","40","2","153"
"14/02/2024","34","2","530"
"14/02/2024","8","1","593"
"14/02/2024","61","2","597"
"14/02/2024","71","2","558"
"14/02/2024","18","1","240"
"14/02/2024","3","2","908"
"15/02/2024","12","2","194"
"15/02/2024","71","2","27"
"15/02/2024","36","2","1359"
"15/02/2024","45","266","1040"
"15/02/2024","3","2","958"
"15/02/2024","44","266","1056"
"15/02/2024","98","234","90"
"15/02/2024","11","2","225"
"15/02/2024","20","1","256"
"15/02/2024","28","2","300"
"15/02/2024","8","266","145"
"15/02/2024","18","2","473"
"15/02/2024","13","266","136"
"15/02/2024","10","266","665"
"15/02/2024","40","2","233"
"15/02/2024","98","2","1257"
"15/02/2024","10","2","111"
"15/02/2024","8","1","571"
"15/02/2024","48","266","352"
"15/02/2024","70","2","506"
"15/02/2024","16","266","228"
"15/02/2024","37","1","231"
"15/02/2024","2","266","786"
"15/02/2024","6","266","459"
"15/02/2024","20","2","199"
"15/02/2024","12","2023","148"
"15/02/2024","2","2","24"
"15/02/2024","39","2","721"
"15/02/2024","61","2","330"
"15/02/2024","65","2","354"
"15/02/2024","4","2023","520"
"15/02/2024","41","1","460"
"15/02/2024","40","266","126"
"15/02/2024","11","266","1013"
"15/02/2024","34","2","612"
"15/02/2024","4","266","620"
"15/02/2024","12","266","933"
"15/02/2024","7","2","408"
"15/02/2024","18","1","126"
"15/02/2024","35","2","284"
"16/02/2024","36","2","807"
"16/02/2024","11","266","582"
"16/02/2024","65","2","473"
"16/02/2024","40","2","13"
"16/02/2024","41","1","376"
"16/02/2024","45","266","785"
"16/02/2024","10","2","145"
"16/02/2024","10","266","52"
"16/02/2024","3","2","395"
"16/02/2024","20","1","331"
"16/02/2024","18","2","37"
"16/02/2024","6","266","884"
"16/02/2024","13","266","292"
"16/02/2024","28","2","237"
"16/02/2024","44","266","662"
"16/02/2024","48","1","197"
"16/02/2024","8","266","305"
"16/02/2024","4","2023","928"
"16/02/2024","39","2","363"
"16/02/2024","16","266","514"
"16/02/2024","70","2","620"
"16/02/2024","20","2","207"
"16/02/2024","18","1","242"
"16/02/2024","98","2","1049"
"16/02/2024","35","2","324"
"16/02/2024","34","2","568"
"16/02/2024","8","1","664"
"16/02/2024","48","266","551"
"16/02/2024","27","266","371"
"16/02/2024","12","2023","1307"
"16/02/2024","35","22","571"
"16/02/2024","98","234","452"
"16/02/2024","61","2","83"
"16/02/2024","2","266","672"
"16/02/2024","7","2","52"
"16/02/2024","2","2","95"
"16/02/2024","11","2","53"
"16/02/2024","4","266","549"
"16/02/2024","71","2","108"
"16/02/2024","40","266","513"
"17/02/2024","10","2","165"
"17/02/2024","61","2","153"
"17/02/2024","41","266","37"
"17/02/2024","37","1","344"
"17/02/2024","40","266","346"
"17/02/2024","13","266","165"
"17/02/2024","3","2","304"
"17/02/2024","36","2","976"
"17/02/2024","18","1","202"
"17/02/2024","27","266","958"
"17/02/2024","40","2","126"
"17/02/2024","20","1","586"
"17/02/2024","11","2","44"
"17/02/2024","37","2","26"
"17/02/2024","35","2","429"
"17/02/2024","28","2","353"
"17/02/2024","70","2","410"
"17/02/2024","34","2","135"
"17/02/2024","19","2023","267"
"17/02/2024","4","2023","86"
"17/02/2024","18","2","364"
"17/02/2024","12","2023","1164"
"17/02/2024","48","266","458"
"17/02/2024","16","266","367"
"17/02/2024","71","2","202"
"17/02/2024","2","2","229"
"17/02/2024","6","266","636"
"17/02/2024","45","266","760"
"17/02/2024","4","266","1141"
"17/02/2024","65","2","415"
"17/02/2024","41","1","85"
"17/02/2024","39","2","613"
"17/02/2024","8","1","461"
"17/02/2024","2","266","558"
"17/02/2024","98","2","874"
"17/02/2024","98","234","459"
"17/02/2024","44","266","747"
"17/02/2024","10","266","89"
"17/02/2024","11","266","750"
"17/02/2024","20","2","250"
"17/02/2024","7","2","268"
"19/02/2024","40","266","853"
"19/02/2024","98","2","1192"
"19/02/2024","65","2","334"
"19/02/2024","3","2","486"
"19/02/2024","34","2","254"
"19/02/2024","4","266","154"
"19/02/2024","39","2","1345"
"19/02/2024","20","1","605"
"19/02/2024","45","266","571"
"19/02/2024","37","2","23"
"19/02/2024","27","266","321"
"19/02/2024","7","2","1048"
"19/02/2024","12","2023","1168"
"19/02/2024","11","2","185"
"19/02/2024","11","266","162"
"19/02/2024","13","266","211"
"19/02/2024","8","1","66"
"19/02/2024","2","266","402"
"19/02/2024","16","266","48"
"19/02/2024","12","2","35"
"19/02/2024","19","2023","359"
"19/02/2024","6","266","478"
"19/02/2024","71","2","112"
"19/02/2024","35","2","470"
"19/02/2024","70","2","220"
"19/02/2024","2","2","3"
"19/02/2024","61","2","217"
"19/02/2024","10","2","198"
"19/02/2024","44","266","340"
"19/02/2024","18","1","263"
"19/02/2024","37","1","320"
"19/02/2024","28","2","460"
"19/02/2024","48","266","681"
"19/02/2024","36","2","527"
"20/02/2024","65","2","687"
"20/02/2024","98","234","180"
"20/02/2024","3","2","563"
"20/02/2024","36","2","1246"
"20/02/2024","12","2","201"
"20/02/2024","70","2","351"
"20/02/2024","11","2","264"
"20/02/2024","11","266","73"
"20/02/2024","10","2","247"
"20/02/2024","8","1","320"
"20/02/2024","8","266","144"
"20/02/2024","34","2","827"
"20/02/2024","28","2","342"
"20/02/2024","71","2","460"
"20/02/2024","40","266","476"
"20/02/2024","39","2","1375"
"20/02/2024","19","2023","494"
"20/02/2024","18","1","160"
"20/02/2024","98","2","452"
"20/02/2024","4","2023","45"
"20/02/2024","44","266","854"
"20/02/2024","35","2","1016"
"20/02/2024","16","266","260"
"20/02/2024","48","266","500"
"20/02/2024","4","266","559"
"20/02/2024","12","2023","334"
"20/02/2024","40","2","74"
"20/02/2024","20","1","1124"
"20/02/2024","45","266","597"
"20/02/2024","13","266","311"
"20/02/2024","61","2","184"
"20/02/2024","6","266","661"
"20/02/2024","37","2","35"
"20/02/2024","12","266","551"
"20/02/2024","7","2","879"
"20/02/2024","27","266","486"
"20/02/2024","37","1","227"
"20/02/2024","2","266","211"
"21/02/2024","10","2","98"
"21/02/2024","70","2","95"
"21/02/2024","70","234","810"
"21/02/2024","61","2","12"
"21/02/2024","2","266","483"
"21/02/2024","71","2","420"
"21/02/2024","45","266","378"
"21/02/2024","65","2","300"
"21/02/2024","7","234","652"
"21/02/2024","27","266","369"
"21/02/2024","34","2","503"
"21/02/2024","20","1","862"
"21/02/2024","6","266","419"
"21/02/2024","40","266","503"
"21/02/2024","16","266","635"
"21/02/2024","3","2","510"
"21/02/2024","98","2","313"
"21/02/2024","39","2","852"
"21/02/2024","28","2","164"
"21/02/2024","2","2","25"
"21/02/2024","36","2","1736"
"21/02/2024","35","2","1653"
"21/02/2024","7","2","498"
"21/02/2024","10","266","75"
"21/02/2024","37","1","139"
"21/02/2024","44","266","734"
"21/02/2024","18","2","337"
"21/02/2024","8","266","610"
"21/02/2024","19","2023","256"
"21/02/2024","48","266","582"
"21/02/2024","13","266","273"
"21/02/2024","18","1","85"
"21/02/2024","4","266","949"
"21/02/2024","98","234","521"
"22/02/2024","28","1","199"
"22/02/2024","18","1","81"
"22/02/2024","48","266","365"
"22/02/2024","40","266","467"
"22/02/2024","20","1","1016"
"22/02/2024","34","2","61"
"22/02/2024","6","266","698"
"22/02/2024","70","234","462"
"22/02/2024","37","1","105"
"22/02/2024","41","1","72"
"22/02/2024","45","266","442"
"22/02/2024","3","2","532"
"22/02/2024","11","2","509"
"22/02/2024","11","266","303"
"22/02/2024","13","266","706"
"22/02/2024","7","234","1490"
"22/02/2024","98","2","25"
"22/02/2024","44","266","607"
"22/02/2024","18","2","252"
"22/02/2024","71","2","224"
"22/02/2024","70","2","302"
"22/02/2024","19","2023","235"
"22/02/2024","4","266","899"
"22/02/2024","12","2023","126"
"22/02/2024","36","2","1054"
"22/02/2024","28","2","68"
"22/02/2024","35","2","527"
"22/02/2024","65","2","376"
"22/02/2024","16","266","304"
"22/02/2024","12","266","160"
"22/02/2024","2","266","1316"
"22/02/2024","8","266","558"
"22/02/2024","34","234","798"
"22/02/2024","27","266","293"
"22/02/2024","10","2","51"
"23/02/2024","39","266","638"
"23/02/2024","19","2023","122"
"23/02/2024","48","1","42"
"23/02/2024","18","1","194"
"23/02/2024","4","266","1864"
"23/02/2024","98","2","5"
"23/02/2024","39","2","197"
"23/02/2024","11","2","139"
"23/02/2024","40","2","6"
"23/02/2024","35","2","282"
"23/02/2024","28","1","66"
"23/02/2024","98","234","126"
"23/02/2024","3","234","170"
"23/02/2024","45","266","393"
"23/02/2024","8","266","556"
"23/02/2024","6","266","836"
"23/02/2024","12","266","638"
"23/02/2024","34","234","328"
"23/02/2024","48","266","755"
"23/02/2024","65","2","275"
"23/02/2024","10","2","206"
"23/02/2024","40","266","655"
"23/02/2024","10","266","75"
"23/02/2024","34","2","50"
"23/02/2024","36","2","484"
"23/02/2024","19","1","54"
"23/02/2024","7","2","36"
"23/02/2024","27","266","307"
"23/02/2024","71","2","93"
"23/02/2024","11","266","507"
"23/02/2024","2","266","1099"
"23/02/2024","12","2023","626"
"23/02/2024","16","266","758"
"23/02/2024","7","234","868"
"23/02/2024","41","1","25"
"23/02/2024","20","1","731"
"23/02/2024","2","2","25"
"23/02/2024","3","2","774"
"23/02/2024","70","234","488"
"23/02/2024","44","266","1233"
"24/02/2024","36","2","573"
"24/02/2024","16","266","414"
"24/02/2024","8","266","346"
"24/02/2024","10","2","29"
"24/02/2024","12","266","815"
"24/02/2024","98","234","10"
"24/02/2024","65","2","117"
"24/02/2024","10","266","75"
"24/02/2024","20","1","511"
"24/02/2024","7","234","918"
"24/02/2024","11","266","247"
"24/02/2024","4","266","551"
"24/02/2024","12","2023","137"
"24/02/2024","28","1","94"
"24/02/2024","19","1","51"
"24/02/2024","34","234","510"
"24/02/2024","6","266","220"
"24/02/2024","2","266","700"
"24/02/2024","48","266","596"
"24/02/2024","40","266","420"
