ID_SOT,Estado SOT,Fecha Creacion,Fecha Factibilidad,Fecha Atendido Rechazado,ID Rechazo,Departamento,Provincia,Distrito,Region
1000211,Rechazado,06/03/2022 08:01,06/03/2022 08:01,21/03/2022 08:01,56,Huancavelica,Tayacaja,Pampas,Centro
1000212,Duplicado/Riesgo/Fraude,24/09/2022 00:28,Sin Información,28/09/2022 00:28,8,Lambayeque,Lambayeque,Olmos,Norte
1000213,Atendido,03/04/2022 14:56,05/04/2022 14:56,15/04/2022 14:56,,Loreto,Maynas,Indiana,Norte
1000214,Duplicado/Riesgo/Fraude,06/02/2022 14:53,Sin Información,11/02/2022 14:53,47,Junin,Jauja,Yauli,Centro
1000215,Rechazado,03/04/2022 06:17,03/04/2022 06:17,07/04/2022 06:17,51,La Libertad,Bolivar,Uchumarca,Norte
1000216,Rechazado,15/10/2022 14:20,18/10/2022 14:20,24/10/2022 14:20,15,Amazonas,Rodriguez De Mendoza,Longar,Norte
1000217,Pendiente,29/08/2022 16:45,31/08/2022 16:45,Sin Información,,Apurimac,Andahuaylas,Tumay Huaraca,Sur
1000218,Pendiente,04/06/2022 22:36,Sin Información,Sin Información,,Pasco,Pasco,Huayllay,Centro
1000219,Pendiente,19/11/2022 13:03,Sin Información,Sin Información,,Apurimac,Aymaraes,Yanaca,Sur
1000220,Duplicado/Riesgo/Fraude,02/12/2022 05:27,Sin Información,05/12/2022 05:27,3,Callao,Callao,Bellavista,Lima
1000221,Rechazado,05/08/2022 11:11,05/08/2022 11:11,08/08/2022 11:11,58,La Libertad,Ascope,Paijan,Norte
1000222,Atendido,26/09/2022 20:48,28/09/2022 20:48,30/09/2022 20:48,,Ancash,Sihuas,Quiches,Centro
1000223,Rechazado,24/06/2022 17:41,24/06/2022 17:41,29/06/2022 17:41,19,Loreto,Requena,Requena,Norte
1000224,Duplicado/Riesgo/Fraude,23/04/2022 11:45,Sin Información,28/04/2022 11:45,10,Amazonas,Rodriguez De Mendoza,Vista Alegre,Norte
1000225,Pendiente,15/05/2022 02:18,Sin Información,Sin Información,,Ayacucho,Paucar Del Sara Sara,Pararca,Centro
1000226,Duplicado/Riesgo/Fraude,20/01/2022 00:09,Sin Información,21/01/2022 00:09,31,Ayacucho,Vilcas Huaman,Accomarca,Centro
1000227,Duplicado/Riesgo/Fraude,22/06/2022 09:07,Sin Información,27/06/2022 09:07,18,Arequipa,Camana,Camana,Sur
1000228,Duplicado/Riesgo/Fraude,18/09/2022 12:04,Sin Información,22/09/2022 12:04,60,Huancavelica,Huancavelica,Manta,Centro
1000229,Rechazado,29/10/2022 20:55,29/10/2022 20:55,01/11/2022 20:55,70,Ancash,Mariscal Luzuriaga,Llumpa,Centro
1000230,Duplicado/Riesgo/Fraude,04/11/2022 15:02,Sin Información,09/11/2022 15:02,6,Junin,Jauja,Masma Chicche,Centro
1000231,Rechazado,06/07/2022 00:33,06/07/2022 00:33,14/07/2022 00:33,2,Ayacucho,Sucre,Huacaña,Centro
1000232,Pendiente,22/11/2022 20:04,22/11/2022 20:04,Sin Información,,Ancash,Sihuas,Cashapampa,Centro
1000233,Atendido,24/10/2022 12:52,27/10/2022 12:52,11/11/2022 12:52,,Huancavelica,Angaraes,Ccochaccasa,Centro
1000234,Pendiente,23/02/2022 11:27,Sin Información,Sin Información,,Junin,Huancayo,El Tambo,Centro
1000235,Rechazado,03/08/2022 02:29,05/08/2022 02:29,11/08/2022 02:29,69,Madre De Dios,Tambopata,Laberinto,Sur
1000236,Duplicado/Riesgo/Fraude,27/04/2022 03:21,Sin Información,29/04/2022 03:21,58,Loreto,Alto Amazonas,Balsapuerto,Norte
1000237,Atendido,17/04/2022 05:39,18/04/2022 05:39,25/04/2022 05:39,,Cajamarca,San Marcos,Eduardo Villanueva,Norte
1000238,Atendido,16/02/2022 09:32,17/02/2022 09:32,19/02/2022 09:32,,La Libertad,Viru,Guadalupito,Norte
1000239,Pendiente,06/07/2022 03:33,08/07/2022 03:33,Sin Información,,Puno,Melgar,Ayaviri,Sur
1000240,Rechazado,14/01/2022 21:15,16/01/2022 21:15,21/01/2022 21:15,15,Huancavelica,Huancavelica,Ascension,Centro
1000241,Rechazado,13/03/2022 18:32,16/03/2022 18:32,31/03/2022 18:32,42,Ancash,Santa,Santa,Centro
1000242,Duplicado/Riesgo/Fraude,05/11/2022 23:46,Sin Información,09/11/2022 23:46,4,La Libertad,Sanchez Carrion,Chugay,Norte
1000243,Rechazado,10/11/2022 10:31,11/11/2022 10:31,18/11/2022 10:31,1,Lima,Huaura,Ambar,Lima
1000244,Atendido,30/11/2022 10:59,30/11/2022 10:59,09/12/2022 10:59,,Moquegua,Mariscal Nieto,Carumas,Sur
1000245,Atendido,12/07/2022 14:26,12/07/2022 14:26,18/07/2022 14:26,,Junin,Huancayo,Carhuacallanga,Centro
1000246,Duplicado/Riesgo/Fraude,05/09/2022 05:23,Sin Información,08/09/2022 05:23,29,Amazonas,Luya,Conila,Norte
1000247,Duplicado/Riesgo/Fraude,17/02/2022 07:36,Sin Información,20/02/2022 07:36,50,Ucayali,Coronel Portillo,Masisea,Centro
1000248,Rechazado,28/11/2022 09:12,28/11/2022 09:12,10/12/2022 09:12,29,Cajamarca,Chota,Tocmoche,Norte
1000249,Duplicado/Riesgo/Fraude,10/08/2022 10:49,Sin Información,11/08/2022 10:49,24,Ayacucho,Huamanga,Acos Vinchos,Centro
1000250,Duplicado/Riesgo/Fraude,22/02/2022 02:33,Sin Información,26/02/2022 02:33,1,Ancash,Huari,Uco,Centro
1000251,Rechazado,13/02/2022 02:27,15/02/2022 02:27,19/02/2022 02:27,34,Cusco,Urubamba,Yucay,Sur
1000252,Duplicado/Riesgo/Fraude,25/05/2022 17:40,Sin Información,27/05/2022 17:40,58,Apurimac,Grau,Virundo,Sur
1000253,Duplicado/Riesgo/Fraude,23/07/2022 04:18,Sin Información,25/07/2022 04:18,32,Ancash,Bolognesi,Canis,Centro
1000254,Pendiente,10/12/2022 06:59,12/12/2022 06:59,Sin Información,,La Libertad,Trujillo,Alto Trujillo,Norte
1000255,Duplicado/Riesgo/Fraude,19/09/2022 05:56,Sin Información,21/09/2022 05:56,72,Arequipa,La Union,Sayla,Sur
1000256,Rechazado,29/08/2022 05:09,31/08/2022 05:09,12/09/2022 05:09,74,Cajamarca,Celendin,Sucre,Norte
1000257,Rechazado,31/12/2022 15:12,31/12/2022 15:12,13/01/2023 15:12,96,Ancash,Sihuas,Sihuas,Centro
1000258,Pendiente,23/07/2022 22:11,25/07/2022 22:11,Sin Información,,Ancash,Bolognesi,Pacllon,Centro
1000259,Pendiente,21/03/2022 14:37,Sin Información,Sin Información,,Piura,Talara,La Brea,Norte
1000260,Duplicado/Riesgo/Fraude,05/03/2022 10:29,Sin Información,09/03/2022 10:29,38,Junin,Huancayo,El Tambo,Centro
1000261,Duplicado/Riesgo/Fraude,16/12/2022 08:11,Sin Información,19/12/2022 08:11,72,Lima,Huaral,Sumbilca,Lima
1000262,Atendido,28/11/2022 09:15,28/11/2022 09:15,30/11/2022 09:15,,Puno,Lampa,Ocuviri,Sur
1000263,Duplicado/Riesgo/Fraude,30/07/2022 15:40,Sin Información,02/08/2022 15:40,62,La Libertad,Pacasmayo,Pacasmayo,Norte
1000264,Pendiente,13/04/2022 17:55,Sin Información,Sin Información,,Tacna,Jorge Basadre,Ite,Sur
1000265,Atendido,16/12/2022 03:46,16/12/2022 03:46,28/12/2022 03:46,,Amazonas,Bagua,La Peca,Norte
1000266,Pendiente,15/06/2022 06:38,16/06/2022 06:38,Sin Información,,San Martin,Rioja,Pardo Miguel,Norte
1000267,Pendiente,30/03/2022 05:20,Sin Información,Sin Información,,Huanuco,Huanuco,San Pedro De Chaulan,Centro
1000268,Rechazado,09/04/2022 02:14,12/04/2022 02:14,24/04/2022 02:14,64,Cajamarca,Cutervo,Santo Domingo De La Capilla,Norte
1000269,Rechazado,17/05/2022 23:17,17/05/2022 23:17,25/05/2022 23:17,18,Lima,Lima,Villa Maria Del Triunfo,Lima
1000270,Rechazado,23/08/2022 11:36,23/08/2022 11:36,27/08/2022 11:36,55,Tacna,Candarave,Candarave,Sur
1000271,Rechazado,29/11/2022 19:20,01/12/2022 19:20,09/12/2022 19:20,35,Lima,Cañete,Asia,Lima
1000272,Atendido,21/06/2022 19:06,24/06/2022 19:06,04/07/2022 19:06,,Junin,Jauja,San Pedro De Chunan,Centro
1000273,Atendido,28/01/2022 11:15,30/01/2022 11:15,10/02/2022 11:15,,Cajamarca,Celendin,Chumuch,Norte
1000274,Pendiente,07/07/2022 11:45,Sin Información,Sin Información,,Junin,Huancayo,Huayucachi,Centro
1000275,Pendiente,11/08/2022 00:36,13/08/2022 00:36,Sin Información,,Huancavelica,Tayacaja,Santiago De Tucuma,Centro
1000276,Atendido,13/03/2022 18:52,16/03/2022 18:52,30/03/2022 18:52,,Amazonas,Luya,San Francisco Del Yeso,Norte
1000277,Duplicado/Riesgo/Fraude,18/05/2022 10:33,Sin Información,21/05/2022 10:33,20,Apurimac,Aymaraes,Soraya,Sur
1000278,Duplicado/Riesgo/Fraude,12/12/2022 16:38,Sin Información,14/12/2022 16:38,93,San Martin,Huallaga,Piscoyacu,Norte
1000279,Rechazado,01/03/2022 06:52,04/03/2022 06:52,12/03/2022 06:52,7,Ayacucho,Huanta,Uchuraccay,Centro
1000280,Duplicado/Riesgo/Fraude,30/07/2022 23:16,Sin Información,03/08/2022 23:16,36,Lima,Huarochiri,Cuenca,Lima
1000281,Pendiente,27/05/2022 20:21,27/05/2022 20:21,Sin Información,,Cajamarca,San Marcos,Jose Sabogal,Norte
1000282,Duplicado/Riesgo/Fraude,02/09/2022 16:59,Sin Información,03/09/2022 16:59,50,Ica,Chincha,San Pedro De Huacarpana,Sur
1000283,Atendido,20/06/2022 00:01,20/06/2022 00:01,24/06/2022 00:01,,La Libertad,Pataz,Urpay,Norte
1000284,Rechazado,25/11/2022 18:36,25/11/2022 18:36,10/12/2022 18:36,99,Lima,Yauyos,Quinocay,Lima
1000285,Duplicado/Riesgo/Fraude,23/10/2022 10:29,Sin Información,24/10/2022 10:29,18,Amazonas,Luya,Ocumal,Norte
1000286,Rechazado,20/01/2022 20:17,20/01/2022 20:17,27/01/2022 20:17,35,Puno,Sandia,Yanahuaya,Sur
1000287,Atendido,28/07/2022 17:19,28/07/2022 17:19,11/08/2022 17:19,,Ayacucho,Parinacochas,San Francisco De Rivacayco,Centro
1000288,Atendido,11/06/2022 00:14,14/06/2022 00:14,28/06/2022 00:14,,Pasco,Oxapampa,Palcazu,Centro
1000289,Atendido,21/02/2022 10:26,21/02/2022 10:26,01/03/2022 10:26,,Lima,Huaura,Huacho,Lima
1000290,Pendiente,21/11/2022 12:36,24/11/2022 12:36,Sin Información,,Ayacucho,Lucanas,Puquio,Centro
1000291,Duplicado/Riesgo/Fraude,17/01/2022 11:41,Sin Información,22/01/2022 11:41,10,Ancash,Huari,San Pedro De Chana,Centro
1000292,Pendiente,13/07/2022 01:29,13/07/2022 01:29,Sin Información,,Huancavelica,Castrovirreyna,Santa Ana,Centro
1000293,Pendiente,05/04/2022 13:57,07/04/2022 13:57,Sin Información,,Moquegua,General Sanchez Cerro,Puquina,Sur
1000294,Duplicado/Riesgo/Fraude,29/05/2022 22:49,Sin Información,31/05/2022 22:49,18,Puno,Azangaro,Arapa,Sur
1000295,Duplicado/Riesgo/Fraude,07/10/2022 09:19,Sin Información,12/10/2022 09:19,84,La Libertad,Sanchez Carrion,Huamachuco,Norte
1000296,Pendiente,17/09/2022 16:32,18/09/2022 16:32,Sin Información,,Huanuco,Huanuco,San Pablo De Pillao,Centro
1000297,Atendido,21/01/2022 22:57,21/01/2022 22:57,03/02/2022 22:57,,Junin,Huancayo,Sicaya,Centro
1000298,Atendido,13/01/2022 22:36,13/01/2022 22:36,22/01/2022 22:36,,Cajamarca,Jaen,Las Pirias,Norte
1000299,Atendido,08/01/2022 09:39,08/01/2022 09:39,16/01/2022 09:39,,Tumbes,Zarumilla,Zarumilla,Norte
1000300,Duplicado/Riesgo/Fraude,08/02/2022 11:24,Sin Información,13/02/2022 11:24,10,La Libertad,Trujillo,Salaverry,Norte
1000301,Pendiente,03/01/2022 09:48,03/01/2022 09:48,Sin Información,,Cusco,Paruro,Ccapi,Sur
1000302,Duplicado/Riesgo/Fraude,20/08/2022 10:21,Sin Información,25/08/2022 10:21,3,Ica,Pisco,Pisco,Sur
1000303,Atendido,20/01/2022 00:02,21/01/2022 00:02,05/02/2022 00:02,,Ayacucho,Sucre,Belen,Centro
1000304,Atendido,10/04/2022 22:43,12/04/2022 22:43,21/04/2022 22:43,,Ancash,Carlos Fermin Fitzcarrald,Yauya,Centro
1000305,Atendido,25/10/2022 00:10,28/10/2022 00:10,04/11/2022 00:10,,Lima,Huarochiri,San Antonio,Lima
1000306,Rechazado,02/05/2022 03:59,04/05/2022 03:59,07/05/2022 03:59,60,Huanuco,Huanuco,San Francisco De Cayran,Centro
1000307,Rechazado,27/02/2022 14:16,28/02/2022 14:16,05/03/2022 14:16,57,La Libertad,Trujillo,Florencia De Mora,Norte
1000308,Rechazado,19/11/2022 00:25,19/11/2022 00:25,24/11/2022 00:25,8,Arequipa,Arequipa,Characato,Sur
1000309,Pendiente,27/06/2022 14:08,28/06/2022 14:08,Sin Información,,Ancash,Corongo,Yanac,Centro
1000310,Atendido,19/07/2022 18:53,21/07/2022 18:53,03/08/2022 18:53,,Cusco,La Convencion,Megantoni,Sur
1000311,Atendido,17/09/2022 04:11,20/09/2022 04:11,25/09/2022 04:11,,Amazonas,Chachapoyas,Leimebamba,Norte
1000312,Pendiente,16/03/2022 08:22,16/03/2022 08:22,Sin Información,,Apurimac,Abancay,Huanipaca,Sur
1000313,Duplicado/Riesgo/Fraude,07/07/2022 02:30,Sin Información,11/07/2022 02:30,47,Huancavelica,Acobamba,Marcas,Centro
1000314,Atendido,20/04/2022 20:13,20/04/2022 20:13,02/05/2022 20:13,,Huancavelica,Angaraes,Congalla,Centro
1000315,Duplicado/Riesgo/Fraude,06/10/2022 19:26,Sin Información,10/10/2022 19:26,84,Tacna,Candarave,Camilaca,Sur
1000316,Atendido,01/08/2022 19:25,01/08/2022 19:25,07/08/2022 19:25,,Huancavelica,Tayacaja,San Marcos De Rocchac,Centro
1000317,Rechazado,19/08/2022 07:50,19/08/2022 07:50,03/09/2022 07:50,58,La Libertad,Otuzco,Huaranchal,Norte
1000318,Duplicado/Riesgo/Fraude,08/06/2022 11:27,Sin Información,09/06/2022 11:27,80,Cusco,Canchis,Marangani,Sur
1000319,Duplicado/Riesgo/Fraude,13/03/2022 20:14,Sin Información,15/03/2022 20:14,58,Junin,Yauli,Suitucancha,Centro
1000320,Rechazado,15/09/2022 11:17,18/09/2022 11:17,26/09/2022 11:17,56,Ayacucho,Huamanga,Vinchos,Centro
1000321,Pendiente,29/10/2022 09:58,Sin Información,Sin Información,,Ancash,Huari,Rahuapampa,Centro
1000322,Rechazado,05/07/2022 20:08,05/07/2022 20:08,20/07/2022 20:08,10,La Libertad,Trujillo,Victor Larco Herrera,Norte
1000323,Duplicado/Riesgo/Fraude,21/08/2022 07:00,Sin Información,23/08/2022 07:00,5,Huanuco,Ambo,San Francisco,Centro
1000324,Duplicado/Riesgo/Fraude,15/02/2022 18:26,Sin Información,16/02/2022 18:26,32,Puno,Lampa,Santa Lucia,Sur
1000325,Atendido,18/04/2022 00:46,19/04/2022 00:46,23/04/2022 00:46,,Ancash,Carlos Fermin Fitzcarrald,San Nicolas,Centro
1000326,Duplicado/Riesgo/Fraude,09/08/2022 08:18,Sin Información,13/08/2022 08:18,9,Lambayeque,Chiclayo,Eten Puerto,Norte
1000327,Duplicado/Riesgo/Fraude,19/12/2022 05:34,Sin Información,22/12/2022 05:34,43,Arequipa,Arequipa,Pocsi,Sur
1000328,Duplicado/Riesgo/Fraude,23/04/2022 05:20,Sin Información,25/04/2022 05:20,85,Lima,Yauyos,Vitis,Lima
1000329,Pendiente,04/05/2022 16:25,06/05/2022 16:25,Sin Información,,San Martin,Lamas,Lamas,Norte
1000330,Pendiente,21/08/2022 07:39,22/08/2022 07:39,Sin Información,,Cajamarca,Celendin,Chumuch,Norte
1000331,Duplicado/Riesgo/Fraude,23/11/2022 05:40,Sin Información,28/11/2022 05:40,89,Apurimac,Chincheros,Chincheros,Sur
1000332,Pendiente,22/03/2022 23:50,24/03/2022 23:50,Sin Información,,Lima,Huarochiri,Ricardo Palma,Lima
1000333,Duplicado/Riesgo/Fraude,01/06/2022 00:43,Sin Información,05/06/2022 00:43,18,Ancash,Santa,Santa,Centro
1000334,Rechazado,30/05/2022 19:49,01/06/2022 19:49,08/06/2022 19:49,94,Cusco,Quispicanchi,Lucre,Sur
1000335,Duplicado/Riesgo/Fraude,30/04/2022 17:12,Sin Información,05/05/2022 17:12,7,Huanuco,Huacaybamba,Canchabamba,Centro
1000336,Pendiente,11/08/2022 11:06,Sin Información,Sin Información,,Ancash,Ocros,Acas,Centro
1000337,Duplicado/Riesgo/Fraude,12/12/2022 19:20,Sin Información,15/12/2022 19:20,66,Pasco,Daniel Alcides Carrion,Tapuc,Centro
1000338,Atendido,09/04/2022 02:17,09/04/2022 02:17,12/04/2022 02:17,,Cajamarca,Chota,Chalamarca,Norte
1000339,Duplicado/Riesgo/Fraude,06/10/2022 23:23,Sin Información,11/10/2022 23:23,98,Junin,Tarma,Tarma,Centro
1000340,Rechazado,17/03/2022 10:32,20/03/2022 10:32,25/03/2022 10:32,92,Lima,Huarochiri,San Pedro De Casta,Lima
1000341,Rechazado,04/04/2022 13:14,05/04/2022 13:14,09/04/2022 13:14,61,Cusco,La Convencion,Quellouno,Sur
1000342,Atendido,16/10/2022 00:08,16/10/2022 00:08,18/10/2022 00:08,,Loreto,Maynas,Mazan,Norte
1000343,Duplicado/Riesgo/Fraude,26/04/2022 13:23,Sin Información,28/04/2022 13:23,4,Lima,Lima,Santa Maria Del Mar,Lima
1000344,Atendido,13/09/2022 23:50,15/09/2022 23:50,23/09/2022 23:50,,Lima,Huaura,Ambar,Lima
1000345,Pendiente,13/12/2022 00:23,Sin Información,Sin Información,,Junin,Tarma,Tarma,Centro
1000346,Pendiente,26/10/2022 14:59,26/10/2022 14:59,Sin Información,,Huancavelica,Huaytara,Cordova,Centro
1000347,Atendido,16/06/2022 23:03,18/06/2022 23:03,01/07/2022 23:03,,Ayacucho,Huanta,Huanta,Centro
1000348,Atendido,25/03/2022 18:26,28/03/2022 18:26,08/04/2022 18:26,,Ancash,Huari,Uco,Centro
1000349,Pendiente,09/05/2022 03:45,10/05/2022 03:45,Sin Información,,La Libertad,Trujillo,Laredo,Norte
1000350,Rechazado,04/05/2022 14:08,04/05/2022 14:08,15/05/2022 14:08,40,Pasco,Oxapampa,Constitucion,Centro
1000351,Atendido,05/01/2022 15:09,06/01/2022 15:09,10/01/2022 15:09,,Amazonas,Bongara,Valera,Norte
1000352,Atendido,22/06/2022 04:46,23/06/2022 04:46,29/06/2022 04:46,,Ayacucho,La Mar,Santa Rosa,Centro
1000353,Atendido,10/06/2022 06:47,10/06/2022 06:47,17/06/2022 06:47,,Pasco,Daniel Alcides Carrion,Vilcabamba,Centro
1000354,Pendiente,25/07/2022 17:02,Sin Información,Sin Información,,Loreto,Mariscal Ramon Castilla,San Pablo,Norte
1000355,Rechazado,12/03/2022 10:52,12/03/2022 10:52,21/03/2022 10:52,5,Puno,Moho,Huayrapata,Sur
1000356,Rechazado,18/05/2022 08:36,18/05/2022 08:36,24/05/2022 08:36,13,Ancash,Santa,Macate,Centro
1000357,Rechazado,20/12/2022 22:33,20/12/2022 22:33,27/12/2022 22:33,22,Cajamarca,Celendin,Chumuch,Norte
1000358,Atendido,19/09/2022 07:20,19/09/2022 07:20,01/10/2022 07:20,,Lambayeque,Chiclayo,Picsi,Norte
1000359,Pendiente,27/01/2022 16:55,Sin Información,Sin Información,,Ancash,Huaraz,Huaraz,Centro
1000360,Atendido,26/01/2022 23:25,28/01/2022 23:25,10/02/2022 23:25,,Lima,Lima,Santiago De Surco,Lima
1000361,Atendido,20/02/2022 20:06,20/02/2022 20:06,27/02/2022 20:06,,Ayacucho,Huamanga,Jesus Nazareno,Centro
1000362,Rechazado,11/01/2022 04:46,12/01/2022 04:46,27/01/2022 04:46,33,Junin,Jauja,Acolla,Centro
1000363,Atendido,12/07/2022 10:04,12/07/2022 10:04,21/07/2022 10:04,,Lima,Lima,Santa Maria Del Mar,Lima
1000364,Atendido,26/05/2022 17:25,28/05/2022 17:25,04/06/2022 17:25,,La Libertad,Viru,Viru,Norte
1000365,Duplicado/Riesgo/Fraude,02/03/2022 02:00,Sin Información,03/03/2022 02:00,71,Cusco,Canas,Yanaoca,Sur
1000366,Atendido,10/07/2022 17:47,10/07/2022 17:47,23/07/2022 17:47,,Loreto,Alto Amazonas,Yurimaguas,Norte
1000367,Pendiente,20/10/2022 04:25,20/10/2022 04:25,Sin Información,,Ayacucho,Huanta,Iguain,Centro
1000368,Atendido,10/07/2022 14:54,10/07/2022 14:54,25/07/2022 14:54,,Huanuco,Leoncio Prado,Rupa-Rupa,Centro
1000369,Duplicado/Riesgo/Fraude,18/02/2022 21:09,Sin Información,20/02/2022 21:09,41,Arequipa,Caylloma,Huambo,Sur
1000370,Pendiente,10/02/2022 08:13,12/02/2022 08:13,Sin Información,,Ayacucho,Paucar Del Sara Sara,Sara Sara,Centro
1000371,Rechazado,10/10/2022 00:28,10/10/2022 00:28,15/10/2022 00:28,54,La Libertad,Pacasmayo,San Pedro De Lloc,Norte
1000372,Pendiente,18/01/2022 15:56,20/01/2022 15:56,Sin Información,,Ayacucho,Parinacochas,Upahuacho,Centro
1000373,Atendido,21/03/2022 17:03,21/03/2022 17:03,29/03/2022 17:03,,Arequipa,Caylloma,Sibayo,Sur
1000374,Duplicado/Riesgo/Fraude,08/04/2022 00:05,Sin Información,11/04/2022 00:05,16,Cajamarca,Chota,Huambos,Norte
1000375,Pendiente,13/01/2022 22:50,13/01/2022 22:50,Sin Información,,Ancash,Carlos Fermin Fitzcarrald,San Luis,Centro
1000376,Duplicado/Riesgo/Fraude,22/03/2022 06:33,Sin Información,26/03/2022 06:33,18,Huanuco,Huamalies,Monzon,Centro
1000377,Rechazado,09/04/2022 19:51,11/04/2022 19:51,16/04/2022 19:51,49,Moquegua,Mariscal Nieto,Moquegua,Sur
1000378,Duplicado/Riesgo/Fraude,29/11/2022 10:59,Sin Información,01/12/2022 10:59,46,Lima,Huarochiri,Chicla,Lima
1000379,Atendido,03/08/2022 01:52,05/08/2022 01:52,20/08/2022 01:52,,Junin,Jauja,San Lorenzo,Centro
1000380,Duplicado/Riesgo/Fraude,22/12/2022 00:20,Sin Información,26/12/2022 00:20,50,Lima,Lima,San Miguel,Lima
1000381,Duplicado/Riesgo/Fraude,02/10/2022 05:33,Sin Información,05/10/2022 05:33,17,Junin,Tarma,Acobamba,Centro
1000382,Rechazado,09/12/2022 10:46,10/12/2022 10:46,20/12/2022 10:46,24,Piura,Talara,La Brea,Norte
1000383,Duplicado/Riesgo/Fraude,24/02/2022 00:58,Sin Información,28/02/2022 00:58,33,Apurimac,Andahuaylas,Kaquiabamba,Sur
1000384,Rechazado,23/02/2022 16:32,23/02/2022 16:32,03/03/2022 16:32,78,Ica,Ica,Santiago,Sur
1000385,Rechazado,11/12/2022 16:15,12/12/2022 16:15,24/12/2022 16:15,53,Cusco,La Convencion,Huayopata,Sur
1000386,Atendido,18/03/2022 20:43,20/03/2022 20:43,29/03/2022 20:43,,Amazonas,Bongara,Yambrasbamba,Norte
1000387,Pendiente,05/02/2022 03:14,06/02/2022 03:14,Sin Información,,Ayacucho,Parinacochas,San Francisco De Rivacayco,Centro
1000388,Duplicado/Riesgo/Fraude,08/08/2022 19:23,Sin Información,10/08/2022 19:23,39,Puno,Chucuito,Huacullani,Sur
1000389,Atendido,31/01/2022 18:56,31/01/2022 18:56,14/02/2022 18:56,,Ayacucho,Paucar Del Sara Sara,Marcabamba,Centro
1000390,Rechazado,21/01/2022 09:56,23/01/2022 09:56,28/01/2022 09:56,40,Huanuco,Huanuco,Huanuco,Centro
1000391,Pendiente,24/09/2022 02:14,25/09/2022 02:14,Sin Información,,Cajamarca,Cutervo,Santo Domingo De La Capilla,Norte
1000392,Duplicado/Riesgo/Fraude,10/03/2022 21:16,Sin Información,11/03/2022 21:16,91,Huancavelica,Huancavelica,Acoria,Centro
1000393,Pendiente,20/03/2022 23:07,Sin Información,Sin Información,,Ayacucho,Paucar Del Sara Sara,Sara Sara,Centro
1000394,Atendido,24/10/2022 20:14,27/10/2022 20:14,04/11/2022 20:14,,Ica,Pisco,San Clemente,Sur
1000395,Atendido,27/04/2022 16:53,27/04/2022 16:53,10/05/2022 16:53,,Cajamarca,Celendin,Jose Galvez,Norte
1000396,Pendiente,27/05/2022 22:35,Sin Información,Sin Información,,Arequipa,Arequipa,Santa Isabel De Siguas,Sur
1000397,Duplicado/Riesgo/Fraude,28/04/2022 00:31,Sin Información,29/04/2022 00:31,12,Junin,Jauja,Yauyos,Centro
1000398,Atendido,10/07/2022 15:59,12/07/2022 15:59,27/07/2022 15:59,,Piura,Paita,La Huaca,Norte
1000399,Pendiente,02/06/2022 10:14,02/06/2022 10:14,Sin Información,,Pasco,Pasco,Huayllay,Centro
1000400,Duplicado/Riesgo/Fraude,25/01/2022 18:10,Sin Información,28/01/2022 18:10,9,Piura,Huancabamba,Huancabamba,Norte
1000401,Duplicado/Riesgo/Fraude,16/07/2022 13:57,Sin Información,20/07/2022 13:57,35,Cajamarca,San Miguel,Catilluc,Norte
1000402,Pendiente,18/02/2022 13:25,20/02/2022 13:25,Sin Información,,Ancash,Sihuas,Acobamba,Centro
1000403,Pendiente,08/09/2022 16:51,09/09/2022 16:51,Sin Información,,La Libertad,Otuzco,Salpo,Norte
1000404,Pendiente,16/06/2022 10:35,19/06/2022 10:35,Sin Información,,Apurimac,Abancay,Pichirhua,Sur
1000405,Rechazado,09/12/2022 21:38,09/12/2022 21:38,11/12/2022 21:38,73,Huanuco,Dos De Mayo,Quivilla,Centro
1000406,Rechazado,28/08/2022 04:18,28/08/2022 04:18,10/09/2022 04:18,38,San Martin,Picota,Tingo De Ponasa,Norte
1000407,Atendido,24/12/2022 03:35,24/12/2022 03:35,04/01/2023 03:35,,Junin,Chanchamayo,Chanchamayo,Centro
1000408,Rechazado,31/12/2022 19:26,31/12/2022 19:26,15/01/2023 19:26,58,La Libertad,Bolivar,Ucuncha,Norte
1000409,Rechazado,24/09/2022 01:17,27/09/2022 01:17,30/09/2022 01:17,94,Moquegua,Ilo,El Algarrobal,Sur
1000410,Atendido,03/07/2022 00:23,06/07/2022 00:23,14/07/2022 00:23,,Ayacucho,Huanca Sancos,Carapo,Centro
1000411,Atendido,02/07/2022 04:02,04/07/2022 04:02,17/07/2022 04:02,,Huanuco,Huanuco,Chinchao,Centro
1000412,Rechazado,13/01/2022 03:37,15/01/2022 03:37,26/01/2022 03:37,22,Cajamarca,San Marcos,Jose Sabogal,Norte
1000413,Pendiente,04/03/2022 01:52,Sin Información,Sin Información,,Apurimac,Chincheros,Ranracancha,Sur
1000414,Duplicado/Riesgo/Fraude,09/03/2022 07:51,Sin Información,12/03/2022 07:51,50,San Martin,Lamas,Barranquita,Norte
1000415,Pendiente,27/02/2022 21:48,Sin Información,Sin Información,,Cusco,La Convencion,Villa Kintiarina,Sur
1000416,Rechazado,14/03/2022 22:45,14/03/2022 22:45,19/03/2022 22:45,53,Ayacucho,Parinacochas,Coronel Castañeda,Centro
